 (-1.094563959156826360e+00-1.831789047160824218e-17j), (-9.410933259315182320e-02-1.207211190255669257e-16j)
 (-1.027719071062070499e+00-1.080365147115760351e-16j), (-2.649946178072686703e-02+5.942556624498231055e-17j)
 (-1.031523783977535302e+00-2.028411042376190174e-16j), (-2.953980973551212363e-02-3.298717140890428136e-16j)
 (-1.049800314359664810e+00+7.221124265492824338e-17j), (-4.705259338556819909e-02-1.748587189779822604e-16j)
 (-1.070127016699273792e+00-2.269329675889074328e-17j), (-6.661616769294413654e-02-9.785350627426303161e-17j)
 (-9.706176421486903960e-01-1.743364228478337562e-17j), (3.365571571917766458e-02-7.998228750548495216e-17j)
 (-1.093182481765425429e+00+5.374312241979498417e-18j), (-8.814723467718491023e-02-2.099587369717115066e-16j)
 (-1.086234061427969300e+00-1.237441613478711089e-17j), (-8.043754523061161232e-02-2.646732137950520757e-16j)
 (-9.268742516779138185e-01-6.404405949794398052e-18j), (7.968291304760037608e-02+2.143101305378703332e-17j)
 (-9.659433667428878323e-01+1.713097030767510361e-18j), (4.137382546049820503e-02-1.260518267479786412e-16j)
 (-9.846387830253597873e-01-6.542498408811623746e-17j), (2.343781513667221594e-02-7.040982851860387494e-17j)
 (-1.004968479814781546e+00-1.627597626715614938e-16j), (3.866902318114697097e-03-3.293622990467255643e-16j)
 (-8.554737932840035253e-01-6.256363902965544142e-17j), (1.541197503638015165e-01-8.620196499732168578e-17j)
 (-9.276409449706780608e-01-7.074304995426626710e-17j), (8.271013726829168355e-02-4.992787802353502636e-17j)
 (-9.535077004429631797e-01+1.049175157830876298e-16j), (5.760029699602223219e-02-3.891254227995033293e-16j)
 (-1.102856137249246249e+00+6.632569520730393989e-18j), (-9.099184846841466834e-02-1.651142351123342974e-16j)
 (-8.977180749314745967e-01+1.176777079915040171e-16j), (1.149018808663995889e-01-1.677813480031692247e-16j)
 (-9.448461587181244958e-01+9.018830739735209520e-18j), (6.852883930573791527e-02-1.650854902022362618e-16j)
 (-9.525535705875111114e-01+1.709526956301422809e-17j), (6.157584440542050730e-02-1.930285947876986317e-16j)
 (-1.061426110719146276e+00+3.786165784645974479e-17j), (-4.654290447954241572e-02-9.903916001346395147e-17j)
 (-1.254565743977711811e+00+7.918907296935486424e-17j), (-2.389293726789248340e-01-1.672290012063964926e-16j)
 (-9.556996130154813418e-01+1.954816855804543589e-17j), (6.068929669029159840e-02+4.735433030707182802e-17j)
 (-1.211979627187044217e+00+6.921577162333561881e-18j), (-1.948388061907999624e-01+6.702262065843015995e-18j)
 (-8.912898964020663506e-01+1.849913620996946543e-16j), (1.266022083042000201e-01+2.881319421144519000e-18j)
 (-8.033280883316618048e-01+9.482115410235948474e-17j), (2.153146720406334813e-01-1.357948902498501369e-16j)
 (-8.753815901955881440e-01-3.328451541619557715e-17j), (1.440111973355845398e-01+4.343304209973488405e-17j)
 (-9.822641831982976690e-01-1.112556193819027373e-16j), (3.787800252183030902e-02-1.232662023103137092e-16j)
 (-9.899581297769255439e-01-7.505333634856385365e-17j), (3.093282469985479330e-02+9.679355634912331043e-17j)
 (-9.671582969299759025e-01+7.869684518304643685e-17j), (5.448079640915848287e-02-1.065136253370996213e-16j)
 (-9.107170704364352387e-01-2.439288869634723208e-18j), (1.116695314091509517e-01-2.360472271228246629e-16j)
 (-8.295731769886001139e-01-6.203660835361023880e-17j), (1.935603025463195070e-01-6.479805228392754029e-17j)
 (-1.019425785187003886e+00-2.403387208758760326e-17j), (4.453940759303186281e-03-3.123805488393023672e-16j)
 (-9.665656797327013550e-01-1.409021952621360443e-16j), (5.805966088661109609e-02-2.960502540015173071e-16j)
 (-9.926090972024560477e-01-1.574373190141991708e-17j), (3.276122589143083685e-02-5.732090732689835028e-17j)
 (-8.427552422917425901e-01+7.435395030497496356e-17j), (1.833594306186313860e-01-3.055493963989104286e-16j)
 (-9.514722372867755462e-01-1.505868957440470873e-16j), (7.538615232272982691e-02-1.027526262292472062e-17j)
 (-7.937898450651964533e-01-2.662090268407161973e-17j), (2.338116276672089489e-01-6.788427648660774730e-17j)
 (-1.103634092828390978e+00-1.325861550646966058e-16j), (-7.529017100780327487e-02-2.276119916496816050e-16j)
 (-9.821847367922587058e-01-8.767897672504360744e-17j), (4.690099962370003484e-02-1.303287374786609873e-16j)
 (-9.963116136969917269e-01+7.991679661287936653e-17j), (3.351530236382273265e-02-4.189293177081365717e-16j)
 (-7.904124080590519963e-01-1.095231179616543031e-16j), (2.401550522387928543e-01+9.022195632770789722e-17j)
 (-1.112601069818605293e+00+2.008284539095532650e-17j), (-8.129370114847468687e-02-4.917509750474692740e-17j)
 (-9.392686073616530740e-01-5.678267271851913707e-17j), (9.277803335949121044e-02-1.270368875839571179e-16j)
 (-1.034538294376614598e+00-1.073603238879851450e-16j), (-1.753018381862668507e-03-1.055341888568367475e-16j)
 (-1.082358631147010586e+00+3.969770733163610680e-17j), (-4.883535711179769895e-02+5.351142711664470597e-17j)
 (-1.089619145268516442e+00-9.999224233662609476e-17j), (-5.535851088133775938e-02-1.019770397521563444e-16j)
 (-9.143151559653112104e-01-7.865980237475930010e-17j), (1.206822006303822775e-01-1.079505383666472973e-16j)
 (-9.739620026895894345e-01-4.940068688164132001e-17j), (6.177143751660894161e-02+5.001035150210478091e-17j)
 (-9.006513930973829574e-01+6.491444215082250886e-17j), (1.358174916671424093e-01-2.038644505985722089e-16j)
 (-9.302440044928509399e-01-2.198592635066568683e-16j), (1.069596853240516732e-01-2.155653167771775011e-16j)
 (-9.896601518700396394e-01-1.158624106150819310e-16j), (4.827770303991069101e-02+1.318235262070116131e-16j)
 (-9.605315324648164843e-01-2.470605150428001131e-16j), (7.813984712587099257e-02+1.172855915024471587e-16j)
 (-9.847125300073061860e-01-1.290597196442362765e-16j), (5.469173339921941379e-02+6.849439397714779152e-17j)
 (-9.921229333056850175e-01+3.178011497093353912e-18j), (4.801357259958546203e-02-6.957933814802837523e-17j)
 (-1.029818390921126037e+00+5.295197220571517297e-18j), (1.104971571400158864e-02-3.415618721848054786e-16j)
 (-1.182479228949402827e+00-1.004968162797154288e-16j), (-1.408801638047091909e-01-3.897837841556797335e-18j)
 (-1.107820234482641109e+00+2.400393925803689210e-17j), (-6.549085349967570524e-02-2.087677566894716966e-16j)
 (-1.111866730463153985e+00-5.552689608505633748e-17j), (-6.880767676381964459e-02-2.679152403982785083e-16j)
 (-1.055030935034560358e+00-3.492455520988465467e-17j), (-1.124285219097075073e-02-1.924485336470086809e-16j)
 (-9.995354264738212091e-01+2.308621718078091698e-17j), (4.498104149209557895e-02-4.008894589063092296e-16j)
 (-1.061870010145527177e+00-3.283332517361211449e-17j), (-1.662580152862862259e-02-1.263938755017239285e-16j)
 (-9.918198737103456342e-01-1.948357841660460515e-16j), (5.415143063716950506e-02-3.045724495288437915e-16j)
 (-1.033080985889538006e+00-1.874340009127432671e-16j), (1.361676881960822982e-02-3.371944954328980139e-16j)
 (-9.847085218749475066e-01+1.108780421228713190e-17j), (6.271503737862138550e-02-1.355824357491011388e-16j)
 (-1.028686638219193927e+00+1.170126899011786657e-16j), (1.946207931376413292e-02-1.918290726727882445e-16j)
 (-1.049143617796302497e+00+8.624995637513658129e-18j), (-2.703886964153939809e-04-8.438129183620824975e-17j)
 (-1.054152858970752504e+00+7.897467337269048008e-17j), (-4.555765463422734030e-03-1.164497327472570594e-16j)
 (-1.201640123809408767e+00-1.192297170520471280e-16j), (-1.513198135007494394e-01-2.902508086066747073e-16j)
 (-1.085907154742140612e+00+3.563527916608789939e-17j), (-3.486427568449455144e-02+1.478547674492286715e-17j)
 (-1.033608667699784434e+00+2.852321654713218166e-17j), (1.815613160867858566e-02-1.287453356064413799e-16j)
 (-1.135803623912477800e+00-7.814085080816524533e-19j), (-8.331755329679561839e-02-1.387468699995707689e-16j)
 (-9.903547942318209341e-01-1.967110887007790638e-17j), (6.285189830245373199e-02-2.050116166171282796e-16j)
 (-8.464318964249981647e-01+6.042829542282719115e-17j), (2.074947681946169020e-01-7.370355574544187321e-17j)
 (-1.060725201560039910e+00+2.171864283508570768e-16j), (-6.079215132563521584e-03-2.517500884265284004e-17j)
 (-8.430247212848207550e-01+5.320580060287343991e-19j), (2.123399362292135995e-01-1.668756957852950547e-16j)
 (-8.050255744997500962e-01+8.346136029754953864e-17j), (2.510571029361154394e-01-3.268999535400748370e-17j)
 (-1.010790670091395782e+00-6.965086915643940457e-17j), (4.600937565855255790e-02-8.997015473525532918e-17j)
 (-9.627463232122135395e-01-8.152569121638496269e-17j), (9.477043880144958576e-02-2.151101504566657911e-16j)
 (-9.031392562370120780e-01+1.214290330237576008e-16j), (1.550935695477810017e-01-7.078671241868938274e-17j)
 (-1.026587891721278512e+00-3.167129946679316655e-17j), (3.236034490024530114e-02-1.965935764873817828e-16j)
 (-8.154566937901081003e-01-3.877588476824057302e-17j), (2.442063002923347548e-01-2.865311241942483017e-17j)
 (-9.957556441884514165e-01-2.357510674212109418e-17j), (6.462145353809124748e-02-2.189388381508070185e-16j)
 (-1.005234248330358904e+00-7.248552903026122633e-17j), (5.585629878285799932e-02-2.246705158223538352e-16j)
 (-8.552288175231239631e-01-8.085083317919452991e-17j), (2.065745242791412473e-01+2.397140378670111064e-17j)
 (-8.678378873601980681e-01+1.436495658634141529e-17j), (1.946775939936921662e-01-2.036787588190880338e-16j)
 (-9.710183081632990376e-01+3.047170699832518883e-17j), (9.220865716539802803e-02+5.530226192703874375e-17j)
 (-9.246473182659049606e-01-1.662707590159938140e-16j), (1.392904750217935084e-01-2.343751277695538837e-16j)
 (-9.354841320685542971e-01-1.796626962204133056e-16j), (1.291638327237548678e-01-2.931553332072919157e-16j)
 (-1.092167573343651110e+00-8.411292765783127463e-17j), (-2.681009393929936757e-02+1.009554679637691645e-16j)
 (-1.097656304827251628e+00+1.010459841169273900e-16j), (-3.158996814120072771e-02-3.071697687360386529e-16j)
 (-7.903977461451313635e-01+2.904145061908370683e-17j), (2.763767900549078393e-01-1.709890837344008288e-16j)
 (-9.964359199666511513e-01+4.834436776955874129e-17j), (7.104615754270379724e-02-8.108220289775868237e-17j)
 (-9.793662886941980616e-01-3.927601334458418805e-17j), (8.882267148324238248e-02-2.037546576561708744e-16j)
 (-1.008998470790492874e+00-4.744602093026670725e-17j), (5.989671297765461477e-02-2.067232794752219999e-18j)
 (-1.053689461052316201e+00-8.760290336713802332e-17j), (1.591128679341627383e-02+2.568958032293667264e-17j)
 (-8.356848054999099773e-01-1.904950871245291893e-17j), (2.346208464749486855e-01+2.781342324595031327e-17j)
 (-1.003399925038370277e+00-1.496354116072256421e-16j), (6.760997068222769635e-02-2.726870243994293389e-16j)
 (-1.132941173650339417e+00-3.274466199372705629e-17j), (-6.122769500191145575e-02-2.247626086109699907e-17j)
 (-9.242093702199672967e-01+9.074642533277449996e-17j), (1.482070301042673621e-01-4.905936485720576037e-17j)
 (-9.362136871828216078e-01-6.326594509710527044e-17j), (1.369049731314921359e-01+2.721051286427615459e-17j)
 (-9.874525481312644848e-01-1.446044093746038614e-16j), (8.636771005410162627e-02-1.116701324579227746e-16j)
 (-1.075155528032501584e+00-1.458029015940767145e-16j), (-6.343345279982842699e-04-2.513179062080279078e-16j)
 (-8.872209059281741528e-01-8.877595799552602640e-18j), (1.880005599110710079e-01-1.484053862731974627e-16j)
 (-1.033862431886612976e+00+8.657286170165217654e-17j), (4.205864287090698567e-02-8.159652629955099754e-17j)
 (-1.006991341567951004e+00-8.715562923480024368e-17j), (6.962867825971624791e-02-3.318395221022294822e-17j)
 (-1.097162269217891062e+00+8.693242649261854367e-17j), (-1.984396859945812552e-02+5.858996695956116824e-17j)
 (-9.707047066864216145e-01-1.218723802344957196e-16j), (1.073112100125543089e-01-2.761844408870014855e-16j)
 (-1.054579866217224104e+00-1.165925532517280662e-17j), (2.413300142163940509e-02-2.237720047809291056e-16j)
 (-1.054072360529411112e+00-1.235896611042022980e-16j), (2.533679247866270356e-02+4.156266893939295956e-17j)
 (-1.124622635720143649e+00-5.456538086589665917e-17j), (-4.451786334314769555e-02-1.424076410845252691e-16j)
 (-9.918500670368496364e-01-1.042421679570732295e-16j), (8.894965827957962423e-02+4.774009481629300755e-17j)
 (-9.775645768422864812e-01-1.342123283224307732e-16j), (1.039294345552985166e-01-3.705201895184471761e-16j)
 (-1.042254215812250973e+00-1.365784496737265386e-16j), (3.993341437983453229e-02-2.168389548816577051e-16j)
 (-1.194616188853663719e+00-2.337759872783159855e-17j), (-1.117356075816990368e-01-1.741451565125425621e-16j)
 (-1.061782428453582172e+00+3.820327814543802252e-17j), (2.179043575608591299e-02-3.843513969931598941e-16j)
 (-1.038524658748714913e+00+3.421530229294981019e-17j), (4.573981982934055557e-02+6.356740271653886950e-18j)
 (-1.011222504385728360e+00+1.166686865187231456e-16j), (7.373291956466852815e-02-2.048611772149156158e-17j)
 (-1.205934027490469518e+00-6.887203461103932534e-17j), (-1.202883275900944460e-01-1.022281179232337910e-16j)
 (-9.099316637357023341e-01-1.149637809811529080e-16j), (1.764036422663857462e-01+1.202822210645484602e-17j)
 (-9.818860391178735325e-01+5.135618696463018531e-17j), (1.051382027121715579e-01-1.049992628357124563e-16j)
 (-9.894744198862305273e-01-1.281153933226892236e-16j), (9.823808707293922582e-02-3.898751171658029140e-17j)
 (-1.025018365979140755e+00-5.471867187967510129e-17j), (6.338173498565860542e-02-1.816020901865412489e-16j)
 (-1.025193652999480953e+00-1.323232099145978074e-16j), (6.389337042320447635e-02-4.361192526650531687e-17j)
 (-1.179636256458925780e+00-4.796823774995331077e-17j), (-8.986298254993237145e-02-1.210151046369808162e-16j)
 (-1.029705095209481502e+00+1.377449573540264078e-17j), (6.075375679082305191e-02-3.088449860773929888e-16j)
 (-1.081423838310796359e+00-8.237992139519274266e-17j), (9.719918962816584407e-03-2.525830100022853839e-16j)
 (-1.104710846405186020e+00-1.027370011776838676e-16j), (-1.288285709885592101e-02+4.466645529963917360e-17j)
 (-1.007902304723018005e+00-1.878631665644165933e-16j), (8.460924295326255340e-02-8.006936047762127506e-17j)
 (-1.170843341081265532e+00+3.825544712109860533e-17j), (-7.764890911955867059e-02-2.467781121427159062e-16j)
 (-1.004675751627219116e+00+1.713855583984035198e-17j), (8.920089011404626345e-02-2.797403286475455813e-16j)
 (-9.477217516066266390e-01-2.528669563388277453e-17j), (1.468364249874032912e-01-2.992032909108508583e-16j)
 (-9.030516932463195090e-01-9.837528901268420379e-17j), (1.921873428531714056e-01-1.752650164149487654e-16j)
 (-1.056270581848538281e+00+1.939606240452375960e-17j), (3.964863798901696601e-02-4.383822627775118720e-16j)
 (-9.425953454497295603e-01+1.850550878645790530e-17j), (1.540033819388154646e-01+1.613300605714015503e-16j)
 (-8.710272007548969242e-01-9.155467801070955421e-18j), (2.262503575783059440e-01-3.230630735291523809e-16j)
 (-9.741607377443241012e-01-3.507634145012400358e-17j), (1.237949745083610775e-01-2.444175637213474188e-16j)
 (-9.283177890701439505e-01-2.762988786850159833e-16j), (1.703153996584257091e-01-2.553613731892240962e-16j)
 (-9.746198522320085322e-01-6.723779286198217496e-17j), (1.246901351108398170e-01-1.809382294735615742e-16j)
 (-1.011137944692603208e+00-1.148812148241130662e-16j), (8.884816298533279588e-02+5.042434401019246725e-18j)
 (-8.511884785833389033e-01-4.735433972459319174e-17j), (2.494730707333221442e-01-3.729424715692718782e-16j)
 (-9.397580121170254763e-01-4.987942226487258269e-17j), (1.615782997252488695e-01-1.727571498966457282e-16j)
 (-1.033685021849302998e+00+6.843205780694928919e-18j), (6.832537298914070911e-02+2.289549762730958695e-17j)
 (-9.802907729596108677e-01+5.870723618482552102e-17j), (1.223930249296462519e-01-4.626096663979127985e-16j)
 (-9.749124541000713240e-01+9.221600277465734644e-17j), (1.284440664791504094e-01+7.801816925125992470e-17j)
 (-1.062855086339614452e+00+1.971947535588125955e-16j), (4.117347615365091196e-02-7.344617333639098439e-17j)
 (-1.076455608278529485e+00+5.518901406766422416e-17j), (2.824431493820503403e-02-2.547572248889345266e-16j)
 (-1.020261578358418575e+00-2.916899818163019482e-17j), (8.510902397697724109e-02-3.072280129495278782e-16j)
 (-1.004506206890403153e+00-7.646891191001620370e-17j), (1.015343925450355594e-01-2.403008111731388235e-17j)
 (-1.023716835954346926e+00+7.951741184840511351e-17j), (8.299307814912468273e-02-9.561303363138497425e-17j)
 (-9.089078208707922490e-01-9.404138341252710978e-17j), (1.984707250557315450e-01-1.683048625366977408e-16j)
 (-8.236221958693962231e-01+4.838678219923841882e-17j), (2.844242986226499514e-01+8.623204600694606882e-18j)
 (-9.503825133966348204e-01-6.037021470689982133e-17j), (1.583312459912775694e-01-2.040934145312348940e-16j)
 (-9.283389020656623858e-01-1.436762161954068964e-16j), (1.810414381367553283e-01+6.004790756781397571e-17j)
 (-8.264701378980575663e-01+8.443560917573888673e-17j), (2.835760986262188532e-01-4.120889480925242594e-17j)
 (-8.671395910941429586e-01-5.424367310893984501e-17j), (2.435718568484861180e-01-3.331115514494719306e-16j)
 (-1.031293521856084583e+00-3.220607781324801360e-17j), (8.008245219095287692e-02-2.131045390190202528e-16j)
 (-9.774369558448302575e-01+1.026943275084593702e-17j), (1.346028585826548052e-01-3.312782148483793139e-16j)
 (-9.785191324746471686e-01+1.892047972155764687e-17j), (1.341838361997325091e-01-1.954338409735343538e-16j)
 (-1.011037867476984653e+00+1.316508553298445598e-16j), (1.023275689015683970e-01-1.076782946707726904e-16j)
 (-1.049277002566305406e+00+1.646831320375979379e-17j), (6.475021456495297367e-02-3.049532718218865453e-16j)
 (-1.106568453740598423e+00+1.236116297159338660e-17j), (8.119856783576878678e-03-8.165502105562492065e-17j)
 (-1.199842625111686711e+00-5.723698577828984343e-17j), (-8.449390896228214931e-02-1.094127845173467368e-16j)
 (-9.825374131986936987e-01-5.801563336711446639e-17j), (1.334710204007801826e-01-7.714908287448322836e-17j)
 (-9.260926408865972626e-01+1.290069684532643286e-16j), (1.905748215807377965e-01-1.901689848145737103e-16j)
 (-8.176934755226326068e-01+1.460101640114223165e-16j), (2.996323268237314208e-01-1.333724870607450968e-16j)
 (-9.304568897972074204e-01+1.299978824950757430e-17j), (1.875265630331532651e-01-1.799278731273714247e-16j)
 (-1.133035368277707011e+00+2.565990845370518914e-18j), (-1.439495476415320052e-02+1.894998017225247082e-16j)
 (-1.196448717856311683e+00-9.030574741669911957e-17j), (-7.715203386571689581e-02-2.434923220187282032e-16j)
 (-9.172228910932749280e-01-1.380421162783054232e-16j), (2.027293727632868969e-01-2.613483639071158505e-17j)
 (-9.820097354904689935e-01+3.332302611831656659e-17j), (1.385974172164904372e-01-2.324101719555344073e-18j)
 (-8.964016906780578609e-01+2.586025481976090922e-17j), (2.248596594596599108e-01+6.252463370331171817e-17j)
 (-1.097450723006011764e+00-2.023140972565347016e-16j), (2.446413273918277009e-02+2.368366460571368391e-17j)
 (-9.157146214585781818e-01-5.009115718371800867e-18j), (2.068530476675961016e-01+8.143644854928343570e-17j)
 (-9.339899496094791198e-01+1.303989642813721186e-16j), (1.892298402683876835e-01-4.590050951782902151e-17j)
 (-1.048241591238726178e+00-1.770889771897988045e-17j), (7.562962635918568655e-02-2.258714498750141062e-16j)
 (-8.702976298522933085e-01-1.090306972567546943e-16j), (2.542243220320818398e-01+5.957570910448095354e-17j)
 (-1.087539960957689011e+00-1.169999360440870790e-16j), (3.763203137806205023e-02-5.594322835767632449e-17j)
 (-9.914539288634282022e-01-1.471800890925732918e-16j), (1.343674096875340229e-01-6.099083337814631885e-17j)
 (-9.203831100075022809e-01+1.056743034004496326e-16j), (2.060868801218544988e-01-4.052468879058020762e-16j)
 (-1.202176970950075141e+00-6.574802613325314057e-17j), (-7.505902427935862153e-02-1.397648923290139391e-16j)
 (-1.005629732405296961e+00-3.035776077861777887e-17j), (1.221354753699508966e-01-1.487257609090060070e-17j)
 (-1.012502403416564167e+00-2.243554636448675908e-17j), (1.159093696270240698e-01-1.291026022867726153e-16j)
 (-1.208266210552134901e+00+1.957140375756943451e-17j), (-7.920856847533111478e-02-2.147441179844001995e-16j)
 (-1.062210287249472307e+00-1.027955134293833443e-16j), (6.749252722691763406e-02+1.199057019082977643e-16j)
 (-9.608663867269955361e-01+1.804085873510343316e-18j), (1.694809031172791469e-01-1.251456810548774105e-16j)
 (-8.925874753276035189e-01+3.175615279075202909e-17j), (2.384035924552073415e-01-3.109918974141207357e-17j)
 (-8.865761633370446981e-01-7.811916168638100661e-17j), (2.450579845577416094e-01-2.043364331137044334e-16j)
 (-9.800504822887252665e-01-7.448250536945129232e-17j), (1.522260474946918185e-01-1.492978494739827638e-16j)
 (-8.179039692785409210e-01-1.329898673971372044e-18j), (3.150142437738105983e-01-1.712664358724741424e-16j)
 (-1.004092607351069422e+00+1.727945626873016955e-16j), (1.294665899545974219e-01+1.375303728398694104e-17j)
 (-9.369690944442300440e-01-1.313006799301040520e-17j), (1.972303877036436781e-01-1.151173693916179864e-16j)
 (-9.195886764364490373e-01+9.721788941089872076e-17j), (2.152503907474642431e-01-1.412600913851606765e-16j)
 (-8.872476213265437783e-01-7.747628242040155086e-17j), (2.482303306926157971e-01-1.444201662952069881e-16j)
 (-7.466700250884081846e-01+1.177706430814614564e-16j), (3.894461111710081358e-01+1.760638641375649614e-16j)
 (-9.753202338497471979e-01-1.089031409672618513e-17j), (1.614333856611748774e-01-2.492838871198379717e-17j)
 (-8.158156919322747669e-01-8.104134945522840891e-17j), (3.215747094480719270e-01-2.135693528130357406e-16j)
 (-9.543384296919483756e-01-1.394391335315363486e-16j), (1.836880517828438919e-01-9.189408416053861474e-17j)
 (-8.929345053016707334e-01+2.805193805642776068e-18j), (2.457273541001240291e-01-5.423997554136905215e-17j)
 (-8.377212273976555323e-01+1.278685469121581939e-16j), (3.015753073716681554e-01-1.518551962866234282e-16j)
 (-1.069777411008708157e+00+9.697076455836188170e-18j), (7.015309617707252143e-02-1.501551656247705313e-16j)
 (-8.124854457487287185e-01+2.350641204450239632e-16j), (3.280783305112741632e-01+7.682782173863537721e-17j)
 (-8.862719446361211340e-01-9.793659000417049071e-17j), (2.549243969651380781e-01-1.213677454384711022e-16j)
 (-1.071348232267674172e+00-5.036935339732862519e-17j), (7.047997055158099211e-02+1.398625897082047351e-16j)
 (-9.359454634904886827e-01+1.933936339835860127e-16j), (2.065138960336402041e-01-1.061726244301711355e-17j)
 (-1.147020993942418521e+00-1.061575432436563474e-16j), (-3.931182615963785265e-03-3.225412988495747802e-16j)
 (-1.085114830157284604e+00-8.304436952953373237e-18j), (5.860472767995456023e-02-6.758403743459097529e-17j)
 (-9.099512007766344945e-01-3.065510183480501233e-17j), (2.343973978912934075e-01-1.775241726959505210e-16j)
 (-8.069119954994823374e-01-1.279305307899063150e-17j), (3.380649379309164093e-01-2.143152588677637349e-16j)
 (-9.954326074087458398e-01-9.844189508084281777e-17j), (1.501719543282206137e-01+4.820441160351449321e-17j)
 (-9.787357226890651685e-01-1.757475985023447457e-17j), (1.674957605113174819e-01-1.422566073665104061e-17j)
 (-1.050201936702449101e+00-4.245846684047438315e-17j), (9.665576073138294755e-02+3.225023241163698593e-17j)
 (-8.821910290800278887e-01-1.343123698006996906e-16j), (2.652921749709112875e-01-1.844091641596922493e-16j)
 (-9.727099963369485458e-01-1.309807528888396455e-16j), (1.753980063288145264e-01-2.394820318694024672e-16j)
 (-9.132767526025811211e-01+3.322839485251084163e-17j), (2.354553402902191117e-01-5.425109634922654239e-17j)
 (-9.693019119400150263e-01+5.027283921962851544e-17j), (1.800535624069690699e-01-2.541887261859959453e-16j)
 (-9.268730768834545497e-01+3.083600043115682563e-17j), (2.231050697602307564e-01-3.677089987742024337e-17j)
 (-1.084336071001905655e+00-6.935814318606917000e-17j), (6.626403839680800045e-02+6.120191893592747790e-17j)
 (-9.035575267573265901e-01-1.080829404964343203e-16j), (2.476638354709866374e-01-2.065554189280310945e-19j)
 (-9.099765975617021274e-01-2.230371863320271105e-17j), (2.418653071874673488e-01-4.597414069770391533e-17j)
 (-1.008054534739134978e+00-2.759142970372207118e-17j), (1.444072018392700274e-01-1.407939726373777263e-16j)
 (-9.888279203795409256e-01+7.993940706849678904e-17j), (1.642529369540390860e-01-1.082090047606088124e-16j)
