Time Series 1,Time Series 2
-1.217699214259398977e+00,-2.050792584615247771e-01
-9.200780284711418400e-01,9.329696955272054337e-02
-1.125796174627821333e+00,-1.116667596348897978e-01
-1.005300464094308843e+00,9.582742145295123151e-03
-9.722047376853796274e-01,4.343163361340744016e-02
-8.699958975136615758e-01,1.463930121921113436e-01
-1.089299773997320031e+00,-7.215895300107577626e-02
-1.049462780586774668e+00,-3.157067588050823520e-02
-8.886457267118738068e-01,1.299970336604214793e-01
-9.054163579529941330e-01,1.139764295781785647e-01
-9.164675242243661701e-01,1.036746614957618079e-01
-9.417610510384641920e-01,7.912990343831613482e-02
-8.713975088771118704e-01,1.502415844620225982e-01
-1.011029843094115144e+00,1.135675875147093040e-02
-1.081301906444919192e+00,-5.816842690999968202e-02
-9.848104671621620287e-01,3.906925878414499453e-02
-9.186048249166983704e-01,1.060205157026141154e-01
-9.401123878532213762e-01,8.525793524066543894e-02
-1.015210190489135522e+00,1.090448242123837411e-02
-8.162740849669027909e-01,2.105843046426025822e-01
-8.882298971625035566e-01,1.393715755699017900e-01
-1.009647516046648930e+00,1.869640577393869713e-02
-9.089897433143122596e-01,1.200959931016465088e-01
-8.062282324387834986e-01,2.235986836220309470e-01
-8.583191170976554041e-01,1.722483432001893910e-01
-9.644475200294949646e-01,6.685984864063551636e-02
-1.035891006484719989e+00,-3.844365763575753603e-03
-8.417340347327816330e-01,1.910512412619703171e-01
-8.764412279696202068e-01,1.570820460655926731e-01
-1.073761582802154058e+00,-3.950094841497541615e-02
-8.587088760267209686e-01,1.762884805689725609e-01
-1.146164317656986897e+00,-1.104308774507886115e-01
-9.750229928319896766e-01,6.144589193253574555e-02
-1.055141925282398807e+00,-1.793823546549611070e-02
-1.109363227206401348e+00,-7.142537229645093411e-02
-1.071495806797164274e+00,-3.282442720647676948e-02
-1.170954758395390538e+00,-1.315504949888649522e-01
-1.079588294129037340e+00,-3.945178822376679134e-02
-9.089804316858159927e-01,1.318876749493116396e-01
-9.759475834218442891e-01,6.565148172284940298e-02
-9.301232141068780379e-01,1.122061668760873376e-01
-8.573989371328523124e-01,1.856601165664821251e-01
-9.871934080484293661e-01,5.659467479516016447e-02
-9.983870677276091010e-01,4.612940023830765235e-02
-1.130979766843267509e+00,-8.573555822636910739e-02
-1.045742007999728385e+00,2.292963477868240063e-04
-1.061486383306047498e+00,-1.478862859690122794e-02
-7.903675316454056299e-01,2.570560276081632067e-01
-9.548294632834171125e-01,9.331925424954083670e-02
-1.053672953317955630e+00,-4.799724218068623927e-03
-1.150797398738259814e+00,-1.012003052309300710e-01
-1.214971916454320899e+00,-1.646516061456616553e-01
-1.144075285075740078e+00,-9.303240601809392718e-02
-1.156885580300102134e+00,-1.051207809916391567e-01
-1.093466060598931922e+00,-4.097998998324982323e-02
-7.543771233982070612e-01,2.988295691360676187e-01
-1.231257072012418075e+00,-1.773304073928030911e-01
-9.169575342347112690e-01,1.376884521927650984e-01
-1.050061740614066208e+00,5.302916899968271314e-03
-1.051773930609995578e+00,4.308746825869978758e-03
-1.052504964068016413e+00,4.295081681931961493e-03
-1.050762615657874877e+00,6.754146355788324951e-03
-8.700176315853431763e-01,1.882151941994499034e-01
-1.019468093896467531e+00,3.948014272505608047e-02
-1.033528109909206849e+00,2.613488417323598517e-02
-1.011755272795181959e+00,4.862182493136076034e-02
-1.068163150503836034e+00,-7.072603390618992236e-03
-9.527567995100654219e-01,1.090465422921997884e-01
-9.599308596744796640e-01,1.025846216794106258e-01
-9.076087971986487313e-01,1.556181681300484176e-01
-8.836155481052041516e-01,1.803222451824942896e-01
-1.065975695484994157e+00,-1.327730692685061276e-03
-8.910041337364644765e-01,1.743533456678872939e-01
-9.483173866491315662e-01,1.177489500369192921e-01
-9.564496161714404199e-01,1.103249200285988108e-01
-1.043153567397288262e+00,2.432851011206674935e-02
-1.073095866172596891e+00,-4.906905995156349287e-03
-1.143237612850551255e+00,-7.434242908240372427e-02
-9.430823863234590876e-01,1.265183615222733315e-01
-1.008502287066477043e+00,6.180336490838171659e-02
-1.079728573100093847e+00,-8.718677379495970436e-03
-9.040766321876796408e-01,1.676368464607482234e-01
-8.101772990693365539e-01,2.622391012548980771e-01
-9.880710928846289098e-01,8.504756742968486161e-02
-1.082696100705968112e+00,-8.875842520601973096e-03
-9.046074281918555782e-01,1.699137653126476522e-01
-1.095294243211417884e+00,-2.007277737217270930e-02
-1.016039472560981372e+00,5.988160219653877736e-02
-9.636235676353797075e-01,1.129964521922875859e-01
-1.021637789800718288e+00,5.568051081771461380e-02
-7.915179454581590113e-01,2.864979712408168844e-01
-9.414886410765388458e-01,1.372242265623246915e-01
-8.961414372014959717e-01,1.832677158065778855e-01
-9.480058332803484866e-01,1.320989390966473276e-01
-9.864750897885249392e-01,9.432463552790433525e-02
-1.014031423698730450e+00,6.746258769885450646e-02
-1.086667210413109874e+00,-4.479580221024348496e-03
-1.163125050781373737e+00,-8.024446950940911094e-02
-9.292008999846342876e-01,1.543719642250337420e-01
-7.499446314249971213e-01,3.343198471530582916e-01
-1.127705844640756405e+00,-4.275042069035947523e-02
-8.839609609923027023e-01,2.016847389080722586e-01
-9.341143526539769093e-01,1.522209533481111987e-01
-8.455938686552980643e-01,2.414303731747470816e-01
-1.048454968470209803e+00,3.925753848896007536e-02
-9.268573795188336240e-01,1.615427214459658201e-01
-1.044503297273904563e+00,4.458372614878098467e-02
-1.098899073999995979e+00,-9.125800091002500558e-03
-9.255432339777699413e-01,1.649156180225345714e-01
-1.001893087813618521e+00,8.925066945999440837e-02
-9.814581883166961784e-01,1.103698009896339760e-01
-1.059420407982652357e+00,3.309113969362825758e-02
-8.558604207721902668e-01,2.373340111895166360e-01
-1.120144628781848617e+00,-2.626798704058325162e-02
-9.531335834483358749e-01,1.414245931456941108e-01
-9.914262131527262767e-01,1.038128229467645824e-01
-1.004765965584406340e+00,9.115325425314893537e-02
-1.119428418719526697e+00,-2.282969133098165793e-02
-9.939498657795539094e-01,1.033276925536490143e-01
-1.037049024631434335e+00,6.090668762125081570e-02
-9.663348680456959050e-01,1.322983206828737546e-01
-1.048171449766204910e+00,5.113853757664354321e-02
-9.808847692680532360e-01,1.191013384098826983e-01
-9.236531390861749680e-01,1.770084102304861629e-01
-9.496344604702225967e-01,1.517018513720516937e-01
-1.011582029562835716e+00,9.042836527560814408e-02
-1.062776814075164333e+00,3.990698381409284179e-02
-9.731019311927640025e-01,1.302545893864578141e-01
-8.262479125476994701e-01,2.777806499455658940e-01
-9.269976452527576294e-01,1.777022779639769734e-01
-1.026913674335700355e+00,7.845692799969546105e-02
-9.662805953312624263e-01,1.397600041041764107e-01
-9.890164273843942144e-01,1.176934867190773393e-01
-1.083144778080244564e+00,2.423376784627907787e-02
-9.604978969438990877e-01,1.475485975481470868e-01
-9.372598263011272524e-01,1.714539330867852207e-01
-1.067958035500448766e+00,4.142230470196898995e-02
-9.566254526957732596e-01,1.534207838285032155e-01
-8.939654097721512205e-01,2.167460381704779393e-01
-9.471741318273092514e-01,1.642018422197283056e-01
-1.007175947073162270e+00,1.048638673543229038e-01
-1.136208276654089522e+00,-2.350530797970984409e-02
-1.028680981384318072e+00,8.468445499423496448e-02
-9.647150534847556136e-01,1.493121636465027935e-01
-1.063808499924804529e+00,5.087981059937078665e-02
-1.150896888032777676e+00,-3.554817188337319744e-02
-1.118613574068625161e+00,-2.605140469151334681e-03
-8.332318167893990601e-01,2.834356456779360545e-01
-9.869036559355867100e-01,1.304221464107773176e-01
-1.005549321190246426e+00,1.124341316401143015e-01
-8.917097635524775523e-01,2.269306499610762307e-01
-7.826729680694708424e-01,3.366237159211239449e-01
-1.105303847873853718e+00,1.464841598270812117e-02
-9.783196568268620608e-01,1.422874958800974254e-01
-1.111974021572345261e+00,9.287328565372468536e-03
-9.883298045098100060e-01,1.335850512353846387e-01
-1.082235274390418001e+00,4.033239473575626899e-02
-9.126351838066515398e-01,2.105846060712152079e-01
-8.171068603768225636e-01,3.067643572210894121e-01
-1.049883778168273718e+00,7.463817371610134699e-02
-9.394823787411072935e-01,1.856896135946436988e-01
-9.689746979376365754e-01,1.568466406133255941e-01
-9.803985679689480870e-01,1.460714221604086371e-01
-1.043810495217145862e+00,8.330745145357043580e-02
-8.621288275239976651e-01,2.656363802512502481e-01
-7.717680707979870380e-01,3.566437022456011574e-01
-1.077313361551044624e+00,5.174428052575910653e-02
-1.002775714511436433e+00,1.269270999649536602e-01
-1.018884174399455445e+00,1.114631154448192940e-01
-1.230649469735933810e+00,-9.965840195312283822e-02
-9.671574267670667302e-01,1.644767211277196606e-01
-1.035007224921096869e+00,9.726930486232020223e-02
-1.110215870024723328e+00,2.270234302762824674e-02
-1.155707582401671596e+00,-2.214838509600483563e-02
-9.979184969153362950e-01,1.362809852325374826e-01
-9.637748655110319751e-01,1.710642016728813886e-01
-1.068772658188583247e+00,6.670529383057637041e-02
-8.940413342647575146e-01,2.420748019946588059e-01
-1.080956815324714881e+00,5.579680418620716620e-02
-9.652920900742172350e-01,1.720983113061295144e-01
-1.058615763876186833e+00,7.941071759860547641e-02
-1.063738006290378735e+00,7.492385311141600002e-02
-1.051000988288745219e+00,8.829554648057844068e-02
-1.083745242137861275e+00,5.618526504791925003e-02
-1.099208326811009551e+00,4.135544944899322006e-02
-1.057430297668288999e+00,8.376604393297006068e-02
-9.444773060531855835e-01,1.973508967660694835e-01
-1.125161886695518421e+00,1.729747282861041069e-02
-9.182858070824203578e-01,2.248040042440342945e-01
-1.053416941540834983e+00,9.030261629640415344e-02
-1.115226871875909964e+00,2.912172679201804892e-02
-1.068118302149698939e+00,7.685863128069976569e-02
-1.039466515529475998e+00,1.061380462074905662e-01
-9.525586194339492607e-01,1.936728637664334451e-01
-1.225545938134616097e+00,-7.868824070078420108e-02
-9.192832148713564466e-01,2.281999891795827295e-01
-8.597247402508753078e-01,2.883832624148877644e-01
-1.034724642299723385e+00,1.140074505930769172e-01
-1.025509879430038795e+00,1.238455949169453840e-01
-8.990548013962778029e-01,2.509233452474074477e-01
-1.179421105740889431e+00,-2.882099634217566431e-02
-1.137077806025175830e+00,1.414355620313745288e-02
-9.140881471664394908e-01,2.377537575827299299e-01
-9.248962673336611484e-01,2.275654692447438565e-01
-1.074938466196989406e+00,7.814239113659056379e-02
-9.047006280142612100e-01,2.489986386184334932e-01
-1.021753746938752982e+00,1.325632171554354533e-01
-1.036162758478847756e+00,1.187711908580895981e-01
-6.918819834283822523e-01,4.636682385518786642e-01
-8.666069274970877867e-01,2.895588541468267496e-01
-1.074930933407745481e+00,8.184969454035018188e-02
-9.252581467569399587e-01,2.321366137565012699e-01
-1.013519829317497178e+00,1.444883496435320214e-01
-9.524508360864681888e-01,2.061700468259091701e-01
-1.028910071754426392e+00,1.303228002350172721e-01
-1.033315791776696635e+00,1.265283540379334992e-01
-1.052079697440317485e+00,1.083750065704584820e-01
-9.984802690308193229e-01,1.625842771703462919e-01
-1.073376549675937541e+00,8.829712233358567863e-02
-9.619327742876669918e-01,2.003493067723476351e-01
-1.170255490877702975e+00,-7.365717900453316869e-03
-1.035472161321898010e+00,1.280245860643808853e-01
-8.976312117339334540e-01,2.664717921786643462e-01
-8.522403816510544239e-01,3.124681605310872801e-01
-1.016284177801385802e+00,1.490291840199062523e-01
-9.403088062624134214e-01,2.256086561944587732e-01
-9.680970142459793815e-01,1.984238294701691774e-01
-9.077867669890526958e-01,2.593367382377794739e-01
-8.968056824108293634e-01,2.709197642062514677e-01
-9.493904063719242892e-01,2.189362611435659300e-01
-9.505928771690996815e-01,2.183342903820063574e-01
-9.090070368366989229e-01,2.605199095167180512e-01
-9.865005756653101310e-01,1.836254278870471379e-01
-1.007358584186121675e+00,1.633657545921838317e-01
-1.019996176549656353e+00,1.513257751124293671e-01
-1.034258645678642230e+00,1.376601961563270748e-01
-1.060473090257512130e+00,1.120419186711594239e-01
-9.548737176789393599e-01,2.182367348964144582e-01
-1.049227730729389796e+00,1.244774416782370302e-01
-1.055251060801534857e+00,1.190481072570087062e-01
-1.017133462824733048e+00,1.577589763368745512e-01
-1.076683410963505061e+00,9.880157438726254460e-02
-1.041570578474081410e+00,1.345062277863380007e-01
-1.025813333313895015e+00,1.508545682115130515e-01
-1.048190026699385546e+00,1.290682440816381671e-01
-9.574186693681736582e-01,2.204292442948327102e-01
-1.102172739158005843e+00,7.626409064953784678e-02
-9.869825844088226940e-01,1.920424344424496998e-01
-1.078825201716569149e+00,1.007872787147075511e-01
-9.962279368763782283e-01,1.839712773087113784e-01
-9.629895261750577307e-01,2.177956935756375778e-01
-7.335514748940452634e-01,4.478190218724790728e-01
-1.090090505459487158e+00,9.186453941197138262e-02
-1.202267477437697352e+00,-1.972861373286802222e-02
-1.005119799483344289e+00,1.780021534230734892e-01
-1.042685705067765145e+00,1.410186070486894871e-01
-9.823696527801569767e-01,2.019162881954659206e-01
-9.729635557761745490e-01,2.119032833488790901e-01
-9.903379897825378420e-01,1.951090164237934965e-01
-7.641855107362376387e-01,4.218409311252515059e-01
-8.235588495835493017e-01,3.630462961494644869e-01
-9.525829435671090417e-01,2.346001738967324890e-01
-1.027066508308854154e+00,1.606938483885071711e-01
-1.010504450143123512e+00,1.778324129342902515e-01
-8.851720031019755242e-01,3.037406331463172182e-01
-9.975230376022731216e-01,1.919646382524698991e-01
-7.366776914448039948e-01,4.533842900971583045e-01
-8.319676637913053785e-01,3.586678891642970379e-01
-1.048027501995618449e+00,1.431808877461480112e-01
-9.451817639793727022e-01,2.465987275676383428e-01
-9.476537165093779080e-01,2.446981415089698741e-01
-9.962711378880837465e-01,1.966513509151566197e-01
-7.062996169996629270e-01,4.871927665499450333e-01
-8.686740307955448381e-01,3.253875111102769169e-01
-9.060863412872223188e-01,2.885436222334867851e-01
-8.552512790488503436e-01,3.399463689947008205e-01
-1.163383405069584819e+00,3.238119005449990873e-02
-9.613655896865916928e-01,2.349652147259074786e-01
-1.127894123794464187e+00,6.900215176497886960e-02
-9.166128214503823646e-01,2.808481867656340558e-01
-9.868249175452500355e-01,2.112000844885274786e-01
-8.974325401226085352e-01,3.011557165421308579e-01
-8.935026842787006096e-01,3.056480874826704719e-01
-1.054109261934148556e+00,1.456032850424506253e-01
-9.582661683522639695e-01,2.420074136115413221e-01
-1.080991631738369207e+00,1.198422446384582729e-01
-8.707042977247383408e-01,3.306891321452249954e-01
-1.017053820103548389e+00,1.848984219944158069e-01
-9.753944296670710168e-01,2.271158830489707903e-01
-9.549592149984436062e-01,2.481084263814197777e-01
-1.116132577231387923e+00,8.749165051416576966e-02
-1.056720640405355738e+00,1.474594310643421724e-01
-9.597320454220777952e-01,2.450031267872600227e-01
-8.903694314512327068e-01,3.149200981707407365e-01
-1.086353466366434484e+00,1.194896769991295044e-01
-9.401474242292898742e-01,2.662485888692360803e-01
-7.759117139370030891e-01,4.310364245427351637e-01
-9.347984675105308616e-01,2.727010516580054555e-01
-1.022063641708498061e+00,1.859865131162171670e-01
-1.000382767552769447e+00,2.082172775557611932e-01
-7.449145976945519276e-01,4.642345919861462500e-01
-1.035406981614530153e+00,1.742906065878625232e-01
-8.791989784190179513e-01,3.310462619162317655e-01
-1.118514433626479398e+00,9.227771211488669523e-02
-9.970997492140031282e-01,2.142385548692953001e-01
-8.968709476500734690e-01,3.150127673739908096e-01
-8.970562285467943431e-01,3.153721496803485458e-01
-1.033749335464672292e+00,1.792229578918018151e-01
-9.627978291574696978e-01,2.507176309189913521e-01
-9.702682953053692883e-01,2.437895827465972332e-01
-8.063342591340002530e-01,4.082652878143158692e-01
-1.035921558659623098e+00,1.792189077716755674e-01
-1.083388002097812386e+00,1.322926340693511282e-01
-9.651478884008934944e-01,2.510721674217297750e-01
-1.007751198092727174e+00,2.090075269721269335e-01
-8.882568983166950760e-01,3.290397452447998417e-01
-8.717139038784421645e-01,3.461199071022049711e-01
-9.017505060877712975e-01,3.166197209031042514e-01
-9.216096365643917654e-01,2.972962546968193065e-01
-7.461814965693922552e-01,4.732593068917515522e-01
-1.001988271309708578e+00,2.179866919509245160e-01
-7.928628704024867080e-01,4.276454999276111391e-01
-7.631372409849499494e-01,4.579037833554743808e-01
-1.023947133830216849e+00,1.976257911327458650e-01
-9.766730683001618729e-01,2.454310035693662018e-01
-9.984990033366263340e-01,2.241354613957737274e-01
-1.027730637793149437e+00,1.954334654311741526e-01
-1.017392611620076881e+00,2.063003753984327948e-01
-9.352331288545792098e-01,2.889879869340566954e-01
-9.626830682836429176e-01,2.620654209251996325e-01
-9.005134294936119055e-01,3.247616774601258527e-01
-1.079610286164010668e+00,1.461906825343876060e-01
-9.896748287905090535e-01,2.366512453278534489e-01
-9.447849575221901608e-01,2.820654653674491419e-01
-1.091453992808811391e+00,1.359200218798917448e-01
-1.151272508205493761e+00,7.662434098700174334e-02
-1.045236169226727796e+00,1.831827568516972704e-01
-9.605546326493183962e-01,2.683856123750490985e-01
-9.775801878853561666e-01,2.518806178233114479e-01
-1.022806897670076820e+00,2.071737101400593362e-01
-9.162178852857002509e-01,3.142817657223542227e-01
-9.480360634382591911e-01,2.829818715439091914e-01
-8.548976774017694735e-01,3.766377820109265695e-01
-9.416446757732945816e-01,2.904075482070274106e-01
-1.219508397532233168e+00,1.305983083396672351e-02
-9.729119956940145419e-01,2.601714765579389854e-01
-9.696226282823172671e-01,2.639753270373570992e-01
-9.872243206563257045e-01,2.468873565955985450e-01
-1.032356969191966289e+00,2.022676685397684082e-01
-8.892239611082397577e-01,3.459128753343664320e-01
-9.990896989895139413e-01,2.365585740789963587e-01
-8.034178346186894304e-01,4.327411126751987691e-01
-9.075000043695204965e-01,3.291688544341313527e-01
-1.083058255472250764e+00,1.541197518109330977e-01
-8.345752742695480286e-01,4.031111181487880835e-01
-7.520619604571464611e-01,4.861320534382873593e-01
-8.938951815096484177e-01,3.448056898916238566e-01
-8.225932783039890950e-01,4.166136863191271522e-01
-8.773936368573918010e-01,3.623186563913154412e-01
-1.006146731442041142e+00,2.340701255242106926e-01
-8.981163181083570146e-01,3.426043373560770933e-01
-8.952355763569189717e-01,3.459881120754882966e-01
-8.894045959491525544e-01,3.523213596106456458e-01
-1.044860256569648538e+00,1.973671999670575938e-01
-8.765527611814672992e-01,3.661754298722343370e-01
-8.485442070112443336e-01,3.946839517905852968e-01
-8.573871520582783123e-01,3.863402074143300613e-01
-9.327200362700543979e-01,3.115057564879737395e-01
-9.556843826598607761e-01,2.890390756906935921e-01
-9.138446199511288670e-01,3.313757359919949352e-01
-9.567607408179393813e-01,2.889557444112094142e-01
-9.610619437474777760e-01,2.851499021550380486e-01
-1.067676331717520188e+00,1.790301059400650208e-01
-9.455883586341315983e-01,3.016119015550593474e-01
-9.301022138631782621e-01,3.175910993294643325e-01
-9.749060827699878029e-01,2.732795135937366449e-01
-1.126778092575196233e+00,1.218990168234995730e-01
-1.138140406947314665e+00,1.110274450469747876e-01
-1.002667843315579344e+00,2.469899805321377484e-01
-8.801547190431995293e-01,3.699923056134635235e-01
-1.073876525470689458e+00,1.767589286485982680e-01
-9.779438171068266517e-01,2.731792948274016086e-01
-7.943045361806124749e-01,4.573054616199848654e-01
-9.067335815046643210e-01,3.453625299133207815e-01
-8.351289169221992603e-01,4.174525355642574320e-01
-9.268675991899697486e-01,3.261984215165845691e-01
-1.077775065468839166e+00,1.757747503104580555e-01
-7.890629499855784657e-01,4.649698874206033006e-01
-1.126244307536382383e+00,1.282707777527995474e-01
-1.042858750763222986e+00,2.121378083675245219e-01
-1.034236374923190871e+00,2.212408837106177306e-01
-1.092240157557654801e+00,1.637170259441146913e-01
-1.008084464903751254e+00,2.483518685347645971e-01
-1.018929984100162001e+00,2.379847240482478310e-01
-8.471134214884996627e-01,4.102788858477919298e-01
-9.113192139502510614e-01,3.465499167572295147e-01
-8.881849775450582074e-01,3.701602004227164122e-01
-8.308066272041991773e-01,4.280138216192507783e-01
-9.588579540504522658e-01,3.004369889308107777e-01
-9.311098602897133203e-01,3.286587998587350845e-01
-9.690214005736053071e-01,2.912201994591159804e-01
-8.609170526630599563e-01,3.997967096792143793e-01
-1.070481360030326456e+00,1.907037867554558230e-01
-8.712019834782387395e-01,3.904537695941594500e-01
-8.830858324208331611e-01,3.790397484909239223e-01
-1.086778818496285437e+00,1.758158115176854663e-01
-1.154392082298290489e+00,1.086708177913456030e-01
-1.033223909422675169e+00,2.303064814271515437e-01
-8.960336638303528778e-01,3.679634381757470596e-01
-9.131599205280575005e-01,3.513031127424348088e-01
-1.008689148106929778e+00,2.562390362485925110e-01
-1.126885305236254631e+00,1.385072497379350454e-01
-1.006134424657373794e+00,2.597217201826018118e-01
-9.830668125354382614e-01,2.832521411314042892e-01
-9.136034828359791415e-01,3.531774983332570672e-01
-9.378569394683990978e-01,3.293852875936835178e-01
-9.618893616142489833e-01,3.058133294465433250e-01
-8.753886932454061354e-01,3.927736796358496374e-01
-9.219542710158247223e-01,3.466670012240231635e-01
-1.057204554658067064e+00,2.118748341953583525e-01
-9.076843784203688648e-01,3.618523440189600482e-01
-8.850847520127217427e-01,3.849085207026584632e-01
-9.380841436708404757e-01,3.323648957290463724e-01
-9.956809176765679670e-01,2.752231045350701510e-01
-8.381432853483146150e-01,4.332149355215936248e-01
-8.776255414100815333e-01,3.941860936843726848e-01
-7.944485449571524471e-01,4.778157196483650004e-01
-9.725600826106348684e-01,3.001560265131882344e-01
-1.052309958580628590e+00,2.208572097899540176e-01
-8.584741287944012145e-01,4.151433132730875109e-01
-9.428848200457611295e-01,3.311821098909600858e-01
-1.016982832911627277e+00,2.575327987893157866e-01
-8.472278473895918927e-01,4.277356996937130562e-01
-1.120067721297768326e+00,1.553429545096715603e-01
-8.695253357459485910e-01,4.063316818515195772e-01
-9.134656244226314614e-01,3.628369477553632372e-01
-1.158306898235707649e+00,1.184404410384028994e-01
-9.474170167714216495e-01,3.297743018399697523e-01
-9.421073693895603007e-01,3.355271405263406947e-01
-7.824033120796924923e-01,4.956736008344948541e-01
-8.992025416585961439e-01,3.793159856746913805e-01
-7.682502292136863531e-01,5.107091236870350270e-01
-8.656533668162618156e-01,4.137460225282375004e-01
-1.002284796158282809e+00,2.775538402348332601e-01
-9.122371857564568476e-01,3.680399080190973060e-01
-1.086879641340817493e+00,1.938351198804659503e-01
-9.944393606762665927e-01,2.867122777839946624e-01
-8.653719121217634536e-01,4.162158131011689521e-01
-9.548481455494788328e-01,3.271748756907504330e-01
-7.838198519339572012e-01,4.986376743096154751e-01
-8.542417527979235814e-01,4.286494871669471740e-01
-9.528062768901803814e-01,3.305178852463397376e-01
-1.192030684821284048e+00,9.172560767012172267e-02
-9.698825496055074602e-01,3.143050811573948611e-01
-1.024681604406530999e+00,2.599365722783396615e-01
-8.204817947906899445e-01,4.645661352009724521e-01
-9.541870986753137052e-01,3.312897917428053729e-01
-8.371361311112369696e-01,4.487689265883313405e-01
-9.036783154900174253e-01,3.826541160818124343e-01
-1.185369311532696424e+00,1.013897002385161228e-01
-9.705178295203564787e-01,3.166669685141579871e-01
-9.019573300891692291e-01,3.856524600098529265e-01
-8.331134382432849872e-01,4.549205494592306609e-01
-8.404624580312508586e-01,4.479949325520108383e-01
-8.408550433621413411e-01,4.480249551178777101e-01
-8.726129367544140925e-01,4.166888743776230863e-01
-1.088277971850408754e+00,2.014448564286464571e-01
-9.546948558055976530e-01,3.354481938557065668e-01
-9.515029068687522740e-01,3.390595681507538317e-01
-8.312373907511332316e-01,4.597437133437385359e-01
-7.950332771045556246e-01,4.963656595245515279e-01
-8.927558548506759895e-01,3.990601175137301615e-01
-9.934737338179000510e-01,2.987584772255580390e-01
-8.919844474802582912e-01,4.006632049291808384e-01
-8.336129739679219997e-01,4.594493222380992004e-01
-8.400653040859493714e-01,4.534108380914190772e-01
-9.465112162988051914e-01,3.473779737693292180e-01
-9.407259976403746782e-01,3.535754419830919870e-01
-8.642200869721273770e-01,4.304928036168793049e-01
-8.037278655083790468e-01,4.913956772025072084e-01
-7.331628687303860525e-01,5.623705270053458438e-01
-1.108340207447480186e+00,1.876022419631824256e-01
-9.900908715937442039e-01,3.062598318895443650e-01
-8.142617393601010445e-01,4.824964183416161623e-01
-7.550852062146470312e-01,5.420796055999002050e-01
-9.471993390341107988e-01,3.503713265367597862e-01
-7.872930673185924988e-01,5.106826514016813423e-01
-8.626718328100303479e-01,4.357081382028061833e-01
-7.335476737680503012e-01,5.652357484310854829e-01
-6.602619655688084510e-01,6.389241064614286092e-01
-8.937490021764230574e-01,4.058389180812829733e-01
-9.506713069582206632e-01,3.493176596753791996e-01
-8.351709198084424912e-01,4.652182911020286693e-01
-8.214919887180283098e-01,4.792966641233389335e-01
-8.021573685124546715e-01,4.990299236673761962e-01
-6.973508101882360810e-01,6.042343184916626475e-01
-9.112647183413177254e-01,3.907174437547876189e-01
-9.028877647370450177e-01,3.994906274464339324e-01
-8.499960562590465063e-01,4.527777624384968225e-01
-9.243385464560200937e-01,3.788298949382988834e-01
-8.925081467866786689e-01,4.110541132436437151e-01
-7.317287573660354871e-01,5.722265169965286002e-01
-7.842204505618192156e-01,5.201270335867347328e-01
-8.362520003362887699e-01,4.684868888100071627e-01
-1.157497927573405860e+00,1.476315615408865245e-01
-7.310045259086183078e-01,5.745147579029218354e-01
-1.014408011977306234e+00,2.915002610202289679e-01
-1.096415697812991752e+00,2.098807586192774077e-01
